Brewery,City,Name,Abv,Ibu,Srm,Tags
Aldaris,Rga,Luksusa,5.2%,?,?,?
Aldaris,Rga,Porteris,7%,?,?,german_lager|traditional_german_style_bock
Aldaris,Rga,Zelta,5%,?,?,?
